mass,Int
1839.018189,12222.3
1839.067993,12610.7
1839.117798,12358.7
1839.167603,11081.5
1839.217407,9728.22
1839.267334,8883.11
1839.317139,7810.35
1839.366943,7047.52
1839.416748,6485.96
1839.466553,6170.96
1839.516357,6170.02
1839.566162,6085.07
1839.615967,6100.58
1839.665772,6257.94
1839.715698,6494.83
1839.765503,6769.26
1839.815308,7103.06
1839.865112,7684.26
1839.914917,9119.01
1839.964722,10707
1840.014526,12172.6
1840.064331,13497.8
1840.114258,12964
1840.164063,11144.8
1840.213867,10023.5
1840.263672,8985.01
1840.313477,8088.28
1840.363281,6959.13
1840.413086,6476.33
1840.462891,6228.13
1840.512695,6125.84
1840.562622,6138.8
1840.612427,6114.13
1840.662231,6203.71
1840.712036,6317.1
1840.761841,6533.12
1840.811646,6837.15
1840.86145,7691.44
1840.911255,9204.57
1840.961182,10339.3
1841.010986,11389.9
1841.060791,13016
1841.110596,12459
1841.1604,11284
1841.210205,10168.2
1841.26001,9091.36
1841.309815,7746.68
1841.359741,6791.39
1841.409546,6374.5
1841.459351,6218.23
1841.509155,6121.02
1841.55896,6023.34
1841.608765,6021.79
1841.658569,6113.53
1841.708374,6239.48
1841.758179,6353.84
1841.808106,6835.85
1841.85791,7646.57
1841.907715,8597.02
1841.95752,9749.4
1842.007324,10791.8
1842.057129,11943.2
1842.106934,12213.4
1842.156738,11512.8
1842.206665,10589.2
1842.25647,8956.21
1842.306274,7475.57
1842.356079,6957.41
1842.405884,6503.58
1842.455689,6237.45
1842.505493,6093.44
1842.555298,6003.4
1842.605103,6049.18
1842.655029,6053.07
1842.704834,6150.66
1842.754639,6379.65
1842.804443,6864.41
1842.854248,7569.2
1842.904053,8574.49
1842.953857,9944.53
1843.003662,11620.4
1843.053589,12143.6
1843.103394,12162.1
1843.153198,11661.5
1843.203003,10294.2
1843.252808,8671.8
1843.302612,7692.43
1843.352417,7022.16
1843.402222,6621.95
1843.452148,6194.03
1843.501953,6063.71
1843.551758,6003.53
1843.601563,5998.63
1843.651367,6093.54
1843.701172,6168.29
1843.750977,6378.56
1843.800781,6610.02
1843.850586,7164.79
1843.900513,8120.55
1843.950317,10249.9
1844.000122,12259.6
1844.049927,12427.4
1844.099731,12184.8
1844.149536,11706.4
1844.199341,10386.5
1844.249146,8691.49
1844.299072,7770.25
1844.348877,7000.68
1844.398682,6445.03
1844.448486,6097.94
1844.498291,5959.52
1844.548096,5939.42
1844.5979,5957.79
1844.647705,6008.41
1844.69751,6160.84
1844.747437,6251.6
1844.797241,6513.9
1844.847046,6935.38
1844.896851,8295.65
1844.946655,10173.7
1844.99646,11525.2
1845.046265,12397.1
1845.096069,12735.7
1845.145996,12559.5
1845.195801,10613.4
1845.245606,9042.05
1845.29541,7990.91
1845.345215,7189.68
1845.39502,6415.88
1845.444824,6097.54
1845.494629,5954.27
1845.544556,5914.98
1845.59436,5930.1
1845.644165,5949.47
1845.69397,6057.55
1845.743774,6197.75
1845.793579,6430.41
1845.843384,7129.68
1845.893189,8319.96
1845.942993,9389.15
1845.99292,10422.8
1846.042725,11444.4
1846.092529,12514.6
1846.142334,12285.9
1846.192139,10918.4
1846.241943,9465.91
1846.291748,8231.29
1846.341553,7057.88
1846.39148,6315.94
1846.441284,6043.13
1846.491089,6008.66
1846.540894,5915.85
1846.590698,5877.63
1846.640503,5940.96
1846.690308,5996.82
1846.740112,6171.03
1846.789917,6528.12
1846.839844,7452.22
1846.889648,8340.3
1846.939453,9181.45
1846.989258,10080.7
1847.039063,11298
1847.088867,12178.7
1847.138672,12073.6
1847.188477,11316.8
1847.238403,10932.7
1847.288208,9129.76
1847.338013,7436.19
1847.387817,6799.29
1847.437622,6267.51
1847.487427,6060.73
1847.537231,5959.44
1847.587036,5900.58
1847.636841,5993.47
1847.686768,5993.83
1847.736572,6076.87
1847.786377,6485.77
1847.836182,7192.01
1847.885986,8089.98
1847.935791,8990.88
1847.985596,10260.5
1848.0354,11202.6
1848.085327,11622.8
1848.135132,11830
1848.184937,11207
1848.234741,10348.6
1848.284546,8710.86
1848.334351,7527.56
1848.384155,6805.78
1848.43396,6417.57
1848.483887,6004.3
1848.533691,5965.38
1848.583496,5897.84
1848.633301,5924.58
1848.683106,6013.86
1848.73291,6138.69
1848.782715,6501.93
1848.83252,6833.51
1848.882324,7493.45
1848.932251,8411.9
1848.982056,9766.36
1849.03186,11066.9
1849.081665,11529.7
1849.13147,11865.6
1849.181274,11422.7
1849.231079,9979.11
1849.280884,8494.55
1849.330811,7498.39
1849.380615,6715.03
1849.43042,6252.44
1849.480225,5933.01
1849.530029,5841.19
1849.579834,5924.11
1849.629639,5909.71
1849.679443,6020.02
1849.729248,6170.3
1849.779175,6334.53
1849.82898,6738.94
1849.878784,7262.85
1849.928589,8660.66
1849.978394,10018.9
1850.028198,10857.4
1850.078003,11466.2
1850.127808,11886.7
1850.177734,12758.8
1850.227539,14188.4
1850.277344,12789.1
1850.327148,10210.9
1850.376953,8486.41
1850.426758,6970.05
1850.476563,6360.16
1850.526367,6045.33
1850.576294,5973.63
1850.626099,6049.95
1850.675903,6057.67
1850.725708,6266.8
1850.775513,6445.4
1850.825317,6698.57
1850.875122,7672.8
1850.924927,8937.83
1850.974731,9756.47
1851.024658,10419.6
1851.074463,10978.7
1851.124268,11496.8
1851.174072,12205.4
1851.223877,13539.9
1851.273682,13098.7
1851.323486,10499.5
1851.373291,8121.53
1851.423218,6772.47
1851.473023,6395.24
1851.522827,6199.55
1851.572632,6073.78
1851.622437,6121.53
1851.672241,6206.83
1851.722046,6260.34
1851.771851,6514.39
1851.821655,6844.98
1851.871582,7763.62
1851.921387,8773.21
1851.971191,9455.58
1852.020996,10144
1852.070801,10782.7
1852.120606,11575.2
1852.17041,11550.4
1852.220215,11497
1852.270142,11292.7
1852.319946,9633.58
1852.369751,7687.03
1852.419556,6672.03
1852.46936,6240.78
1852.519165,6109
1852.56897,6007.18
1852.618774,6038.66
1852.668701,6197.13
1852.718506,6178.83
1852.768311,6386.99
1852.818115,6917.68
1852.86792,7740.78
1852.917725,8489.51
1852.967529,9161.46
1853.017334,9773.85
1853.067139,10691.7
1853.117065,11249.5
1853.16687,11047.2
1853.216675,10292.5
1853.26648,9754
1853.316284,8317.24
1853.366089,6959
1853.415894,6569.01
1853.465698,6293.53
1853.515625,6042.37
1853.56543,6061.63
1853.615234,6044.93
1853.665039,6168.42
1853.714844,6402.8
1853.764648,6437.69
1853.814453,6820.83
1853.864258,7580.37
1853.914063,8303.63
1853.963989,9308.21
1854.013794,10179.2
1854.063599,10797.3
1854.113403,11003.4
1854.163208,10679.3
1854.213013,10141.5
1854.262817,8829.58
1854.312622,7628.04
1854.362549,6924.26
1854.412354,6492.14
1854.462158,6296.71
1854.511963,6141.7
1854.561768,6031.69
1854.611572,6102.76
1854.661377,6158.85
1854.711182,6275.98
1854.761108,6599.21
1854.810913,7002.65
1854.860718,7577.26
1854.910523,8488.17
1854.960327,9622.47
1855.010132,11170.1
1855.059937,11629
1855.109741,11526.4
1855.159546,11165.4
1855.209473,10393.2
1855.259277,8966.36
1855.309082,7634.49
1855.358887,7083.02
1855.408691,6609.07
1855.458496,6280.01
1855.508301,6159.19
1855.558106,6025.93
1855.608032,6089.1
1855.657837,6201.21
1855.707642,6229.6
1855.757446,6610.1
1855.807251,7037.6
1855.857056,7568.11
1855.90686,8393.04
1855.956665,9383.29
1856.00647,10880.8
1856.056397,11599.8
1856.106201,11647.1
1856.156006,11523.8
1856.205811,10719.9
1856.255615,9013.47
1856.30542,7899.73
1856.355225,7219.42
1856.405029,6786.13
1856.454956,6398.86
1856.504761,6250.32
1856.554565,6238.73
1856.60437,6197.33
1856.654175,6263.38
1856.70398,6469.39
1856.753784,6723.6
1856.803589,7029.38
1856.853394,7417.77
1856.90332,8090.67
1856.953125,9484.26
1857.00293,10854
1857.052734,11428.6
1857.102539,11588.2
1857.152344,11446.4
1857.202148,10695.1
1857.251953,9150.86
1857.30188,8347.77
1857.351685,7518.81
1857.401489,6971.7
1857.451294,6590.09
1857.501099,6356.71
1857.550903,6419.27
1857.600708,6390.69
1857.650513,6340.58
1857.70044,6458.57
1857.750244,6581.53
1857.800049,6804.61
1857.849854,7188.21
1857.899658,7743.08
1857.949463,8964
1857.999268,10534.1
1858.049072,11467.6
1858.098877,12000.1
1858.148804,11700.4
1858.198608,10750.3
1858.248413,9183.37
1858.298218,8240.56
1858.348023,7610.36
1858.397827,6742.37
1858.447632,6417.13
1858.497437,6312.8
1858.547363,6182
1858.597168,6261.87
1858.646973,6226.47
1858.696777,6298.41
1858.746582,6490.49
1858.796387,6638.65
1858.846191,7026.67
1858.895996,8155.94
1858.945801,9246.47
1858.995728,10166.5
1859.045532,10950.2
1859.095337,11525.7
1859.145142,11152.1
1859.194946,9971.2
1859.244751,8877.3
1859.294556,7948.51
1859.34436,7202.75
1859.394287,6525.43
1859.444092,6207.3
1859.493897,6132.03
1859.543701,6087.56
1859.593506,6011.29
1859.643311,6078.88
1859.693115,6133.36
1859.74292,6305.15
1859.792847,6533.65
1859.842651,6837.19
1859.892456,7959.83
1859.942261,9258.28
1859.992065,10197
1860.04187,11429.3
1860.091675,12685.3
1860.14148,12089.1
1860.191284,10242.3
1860.241211,8993.78
1860.291016,7980.88
1860.34082,7184.18
1860.390625,6509.43
1860.44043,6067.48
1860.490234,5993.67
1860.540039,5997.31
1860.589844,5972.95
1860.639771,5957.57
1860.689575,6100.75
1860.73938,6177.27
1860.789185,6366.18
1860.838989,6758.17
1860.888794,7603.51
1860.938599,8917.01
1860.988403,9848.79
1861.038208,10819.4
1861.088135,12053.5
1861.13794,11813.3
1861.187744,10114.1
1861.237549,8954.24
1861.287354,7970.64
1861.337158,6907.89
1861.386963,6255.62
1861.436768,6093.32
1861.486694,5908.99
1861.536499,5907.06
1861.586304,5915.64
1861.636108,5905.58
1861.685913,6047.25
1861.735718,6166.11
1861.785523,6264.4
1861.835327,6870.35
1861.885254,7726.95
1861.935059,8683.14
1861.984863,10018.8
1862.034668,11323.9
1862.084473,12283.6
1862.134277,11521.8
1862.184082,10383.8
1862.233887,9207.78
1862.283691,8138.28
1862.333618,6995.33
1862.383423,6325.85
1862.433228,6089.37
1862.483032,6001.56
1862.532837,5876.03
1862.582642,5922.92
1862.632446,5979.03
1862.682251,6002.93
1862.732178,6163.47
1862.781982,6347.19
1862.831787,6881.05
1862.881592,7821.6
1862.931397,8511.42
1862.981201,9599.13
1863.031006,10875
1863.080811,11647.3
1863.130615,11279.4
1863.180542,10351
1863.230347,9122.46
1863.280151,8131.12
1863.329956,7011.76
1863.379761,6393.14
1863.429565,6094.66
1863.47937,5965.33
1863.529175,5991.11
1863.579102,5895.25
1863.628906,6011.97
1863.678711,6055.36
1863.728516,6036.45
1863.77832,6294.29
1863.828125,6756.41
1863.87793,7544.06
1863.927734,8351.38
1863.977661,9283.5
1864.027466,10439.7
1864.077271,11299.8
1864.127075,10845.1
1864.17688,10232.2
1864.226685,9426.33
1864.276489,8770.29
1864.326294,7669.02
1864.376099,6679.17
1864.426025,6354.75
1864.47583,6069.74
1864.525635,5930.85
1864.57544,5923.44
1864.625244,5931.46
1864.675049,6040.66
1864.724854,6076.28
1864.774658,6139.15
1864.824585,6589.67
1864.87439,7307.38
1864.924194,8128.22
1864.973999,9176.63
1865.023804,10221.8
1865.073608,10992.9
1865.123413,10568.1
1865.173218,9879.77
1865.223023,9239.24
1865.272949,8382.31
1865.322754,7452.96
1865.372559,6805.54
1865.422363,6365.38
1865.472168,6140.1
1865.521973,5939.77
1865.571777,5993.32
1865.621582,5913.98
1865.671509,6017.68
1865.721314,6138.58
1865.771118,6252.57
1865.820923,6657.26
1865.870728,7213.44
1865.920532,7904.2
1865.970337,8899.57
1866.020142,10267.3
1866.069946,10774.3
1866.119873,10563.6
1866.169678,9881.02
1866.219482,9045.42
1866.269287,8115.54
1866.319092,7179.57
1866.368897,6738.86
1866.418701,6308.12
1866.468506,6065.88
1866.518433,5929.52
1866.568237,5889.39
1866.618042,5988.79
1866.667847,5987.44
1866.717651,6109.19
1866.767456,6464.45
1866.817261,7028.02
1866.867065,7580.33
1866.916992,8005.86
1866.966797,8621.24
1867.016602,9880.8
1867.066406,10600.6
1867.116211,10577.3
1867.166016,10177
1867.21582,9303.43
1867.265625,8087.83
1867.31543,7108.39
1867.365356,6599.15
1867.415161,6240.02
1867.464966,6046.92
1867.514771,5918.3
1867.564575,5840.96
1867.61438,5880.51
1867.664185,5992.33
1867.713989,6041.12
1867.763916,6431.48
1867.813721,7139.21
1867.863525,7895.6
1867.91333,8555.75
1867.963135,9234.54
1868.01294,10480.1
1868.062744,11377.9
1868.112549,11564.3
1868.162354,11217.6
1868.21228,10237.7
1868.262085,8565.44
1868.31189,7340.16
1868.361694,6749.6
1868.411499,6292.48
1868.461304,6102.04
1868.511108,5897.85
1868.560913,5876.73
1868.61084,5844.72
1868.660645,5899.54
1868.710449,6016.83
1868.760254,6251.64
1868.810059,7026.94
1868.859863,7829.9
1868.909668,8471.94
1868.959473,9254.07
1869.009399,10527.7
1869.059204,11610.7
1869.109009,12280
1869.158814,12614.2
1869.208618,12153.3
1869.258423,10321.2
1869.308228,8102.82
1869.358032,7247.54
1869.407837,6667.85
1869.457764,6267.72
1869.507568,6011.47
1869.557373,5928.32
1869.607178,5994.08
1869.656982,6073.03
1869.706787,6129.33
1869.756592,6435.05
1869.806397,6900.9
1869.856323,7547.81
1869.906128,8178.9
1869.955933,8729.32
1870.005737,10041.1
1870.055542,11101.3
1870.105347,11799.5
1870.155151,12449.1
1870.204956,12211.9
1870.254761,10780.9
1870.304688,8836.86
1870.354492,7595.03
1870.404297,6892.15
1870.454102,6370.45
1870.503906,6061.01
1870.553711,5939.39
1870.603516,6004.45
1870.65332,6087.74
1870.703247,6157.6
1870.753052,6409.96
1870.802856,6782.35
1870.852661,7324.64
1870.902466,8294.21
1870.952271,9625.9
1871.002075,11241.1
1871.05188,11588.2
1871.101807,11614
1871.151611,11713.3
1871.201416,11633.4
1871.251221,10110.2
1871.301025,8635.7
1871.35083,7540.63
1871.400635,6751.33
1871.45044,6345.25
1871.500244,6011.18
1871.550171,5945.63
1871.599976,5908.88
1871.64978,5977.07
1871.699585,6110.97
1871.74939,6315.15
1871.799194,6723.16
1871.848999,7160.56
1871.898804,8065.9
1871.948731,9401.26
1871.998535,11246.4
1872.04834,11560.8
1872.098145,11519.7
1872.147949,11279.9
1872.197754,11151.7
1872.247559,10110
1872.297363,8419.25
1872.347168,7572.15
1872.397095,6793.81
1872.446899,6328.47
1872.496704,6067.84
1872.546509,5928.82
1872.596314,5947.09
1872.646118,5993.19
1872.695923,6063.85
1872.745728,6235.75
1872.795654,6506.35
1872.845459,6997.5
1872.895264,7575.99
1872.945068,8586.94
1872.994873,10365.9
1873.044678,11010.3
1873.094482,11207.7
1873.144287,11018.4
1873.194214,10607.9
1873.244019,9649.58
1873.293823,8050.88
1873.343628,7253.58
1873.393433,6733.6
1873.443237,6317.86
1873.493042,6024.63
1873.542847,5944.16
1873.592651,5890.77
1873.642578,5950.15
1873.692383,5997.76
1873.742188,6144.12
1873.791992,6379.83
1873.841797,6766.65
1873.891602,7345.93
1873.941406,8013.56
1873.991211,9517.47
1874.041138,10412.8
1874.090942,10666.2
1874.140747,10687.4
1874.190552,10285.1
1874.240356,9174.79
1874.290161,7858.22
1874.339966,7064.54
1874.389771,6560.42
1874.439575,6286.77
1874.489502,5923.8
1874.539307,5885.1
1874.589111,5834.72
1874.638916,5866.42
1874.688721,5913.02
1874.738525,6052.92
1874.78833,6364.36
1874.838135,6765.56
1874.888062,7267.39
1874.937866,7956.91
1874.987671,9198.33
1875.037476,10446.8
1875.08728,10593
1875.137085,10337.4
1875.18689,10081.8
1875.236694,9099.8
1875.286499,7877.74
1875.336426,7145.78
1875.386231,6525.47
1875.436035,6168.31
1875.48584,5939.87
1875.535645,5764.06
1875.585449,5832.87
1875.635254,5865.98
1875.685059,5906.6
1875.734985,6056.47
1875.78479,6325.82
1875.834595,6682.84
1875.884399,7200
1875.934204,7880.06
1875.984009,9430.64
1876.033814,10600.5
1876.083618,10662.7
1876.133545,10262.8
1876.18335,9719.97
1876.233154,8827.5
1876.282959,7715.3
1876.332764,7093.17
1876.382568,6622.17
1876.432373,6176.46
1876.482178,5962.41
1876.531982,5813.94
1876.581909,5817.33
1876.631714,5896.01
1876.681519,5929.35
1876.731323,5959.06
1876.781128,6209.84
1876.830933,6597.67
1876.880737,7147.91
1876.930542,7876.53
1876.980469,8912.14
1877.030273,10241.2
1877.080078,10585.6
1877.129883,10286.1
1877.179688,9760.91
1877.229492,9019.04
1877.279297,8011.53
1877.329102,6957.85
1877.378906,6518.19
1877.428833,6255.47
1877.478638,5976.44
1877.528442,5886.55
1877.578247,5859.51
1877.628052,5865.55
1877.677856,5954.61
1877.727661,6040.72
1877.777466,6245.22
1877.827393,6569.74
1877.877197,7054.49
1877.927002,7738.4
1877.976807,8607.36
1878.026611,10001.4
1878.076416,10558.8
1878.126221,10400.1
1878.176025,10128.1
1878.225952,9491
1878.275757,8187.47
1878.325562,7092.66
1878.375366,6568.81
1878.425171,6256.81
1878.474976,6121.14
1878.52478,5937.09
1878.574585,6021.14
1878.62439,5968.73
1878.674316,5996.41
1878.724121,6161.48
1878.773926,6623.69
1878.823731,7876.78
1878.873535,9182.99
1878.92334,10454
1878.973145,10566.7
1879.022949,10874.1
1879.072876,11525.6
1879.122681,11452.2
1879.172485,11008.3
1879.22229,10133.9
1879.272095,8579.35
1879.321899,7319.43
1879.371704,6754.32
1879.421509,6285.84
1879.471314,6125.3
1879.52124,6045.22
1879.571045,5965.14
1879.62085,6055.6
1879.670654,6079.68
1879.720459,6099.26
1879.770264,6576.3
1879.820068,7639.84
1879.869873,8923.31
1879.9198,10245.1
1879.969605,10458.4
1880.019409,11005.9
1880.069214,11791.8
1880.119019,11766.1
1880.168823,11040.5
1880.218628,10037.8
1880.268433,8515.88
1880.318359,7150.12
1880.368164,6669.04
1880.417969,6322.18
1880.467773,6051.26
1880.517578,5994.39
1880.567383,5920.33
1880.617188,5925.71
1880.666992,6063.9
1880.716797,6054.38
1880.766724,6151.81
1880.816528,6809.33
1880.866333,7965.65
1880.916138,8982.03
1880.965942,9461.08
1881.015747,9903.03
1881.065552,10937.9
1881.115356,11159.2
1881.165283,10617
1881.215088,9591.04
1881.264893,8687.78
1881.314697,7452.71
1881.364502,6480.91
1881.414307,6221.76
1881.464111,6058.78
1881.513916,5860
1881.563721,5885.76
1881.613648,5829.58
1881.663452,5895.74
1881.713257,5991.9
1881.763062,6081.16
1881.812866,6531.33
1881.862671,7446.7
1881.912476,8302.61
1881.96228,9021.81
1882.012207,9548.9
1882.062012,10624.8
1882.111816,10943.8
1882.161621,10302.7
1882.211426,9531.58
1882.261231,8524.07
1882.311035,7462.6
1882.36084,6585.34
1882.410767,6157.11
1882.460571,6067.57
1882.510376,5942.4
1882.560181,5832.11
1882.609985,5826.78
1882.65979,5834.78
1882.709595,5915.61
1882.759399,6034.87
1882.809204,6370.87
1882.859131,7209.29
1882.908936,8038.63
1882.95874,8819.81
1883.008545,9556.54
1883.05835,10590.5
1883.108154,11001.3
1883.157959,10408.8
1883.207764,9757.67
1883.25769,9158.44
1883.307495,7851.6
1883.3573,6794.61
1883.407105,6334.55
1883.456909,5980.16
1883.506714,5940.97
1883.556519,5837.02
1883.606323,5799.35
1883.656128,5871.16
1883.706055,5861.82
1883.755859,5979
1883.805664,6176.43
1883.855469,6760.87
1883.905273,7800.3
1883.955078,8725.53
1884.004883,9495.15
1884.054688,10315.3
1884.104614,10767.8
1884.154419,10410
1884.204224,9841.41
1884.254028,9300.76
1884.303833,8615.86
1884.353638,7209.67
1884.403442,6426.49
1884.453247,6113.62
1884.503052,5892.02
1884.552979,5883.36
1884.602783,5834.64
1884.652588,5930.49
1884.702393,6068.98
1884.752197,6105.75
1884.802002,6198.73
1884.851807,6764.04
1884.901611,7617.08
1884.951538,8553.46
1885.001343,9464.98
1885.051148,10270.4
1885.100952,10715.1
1885.150757,10450.9
1885.200562,9886.72
1885.250366,9104.39
1885.300171,8341.85
1885.350098,7134.19
1885.399902,6337.83
1885.449707,6122.92
1885.499512,5941.02
1885.549316,5792.58
1885.599121,5867.2
1885.648926,5875.23
1885.698731,6005.68
1885.748535,6165.26
1885.798462,6219.76
1885.848267,6451.41
1885.898071,7233.25
1885.947876,8308.22
1885.997681,9192.11
1886.047485,10035.3
1886.09729,10470.1
1886.147095,10452.1
1886.197022,9780.55
1886.246826,9071.09
1886.296631,8205.51
1886.346436,7371.44
1886.39624,6520.63
1886.446045,6032.1
1886.49585,5924.42
1886.545654,5798.01
1886.595459,5761.56
1886.645386,5859.38
1886.69519,5904.18
1886.744995,6041.02
1886.7948,6212.59
1886.844605,6337.26
1886.894409,7085.04
1886.944214,8122.34
1886.994019,9019.06
1887.043945,9999.76
1887.09375,10512.7
1887.143555,10380.5
1887.193359,9496.74
1887.243164,8705.44
1887.292969,8020.08
1887.342773,7248.04
1887.392578,6454.58
1887.442505,5989.01
1887.49231,5873.36
1887.542114,5863.65
1887.591919,5801.22
1887.641724,5824.19
1887.691528,5960.68
1887.741333,5984.44
1887.791138,6198.27
1887.840942,6465.25
1887.890869,6802.69
1887.940674,7843.59
1887.990479,9244.82
1888.040283,10346.1
1888.090088,11440.6
1888.139893,11824.2
1888.189697,10676.2
1888.239502,9170.42
1888.289429,8262
1888.339233,7540.15
1888.389038,6880.21
1888.438843,6280.14
1888.488648,5962.52
1888.538452,5865.71
1888.588257,5873.32
1888.638062,5901
1888.687866,6009.7
1888.737793,6370.47
1888.787598,6667.47
1888.837402,7190.06
1888.887207,7456.38
1888.937012,8274.93
1888.986816,10075.6
1889.036621,11765.2
1889.086426,13273.8
1889.136353,13485.1
1889.186157,11823.5
1889.235962,9875.6
1889.285767,8897.5
1889.335571,8028.85
1889.385376,7227.99
1889.435181,6439.44
1889.484985,6108.84
1889.534912,5925.41
1889.584717,5890.08
1889.634522,5923.78
1889.684326,5976.54
1889.734131,6188.23
1889.783936,6746.66
1889.83374,7204.27
1889.883545,7672.04
1889.93335,8375.47
1889.983276,9908.01
1890.033081,12055
1890.082886,13228.1
1890.13269,13000.6
1890.182495,12196.5
1890.2323,10233.9
1890.282105,8736.78
1890.331909,7924.38
1890.381836,7242.96
1890.431641,6769.16
1890.481445,6262.23
1890.53125,6027.17
1890.581055,5892.91
1890.630859,5873.79
1890.680664,5999.07
1890.730469,6095.85
1890.780273,6492.83
1890.8302,6909.27
1890.880005,7372.37
1890.92981,8161.59
1890.979614,9724.98
1891.029419,11259.9
1891.079224,12228.5
1891.129028,12144.4
1891.178833,11493.7
1891.22876,10575.2
1891.278565,9296.44
1891.328369,7921.16
1891.378174,7157.8
1891.427979,6707.7
1891.477783,6344.61
1891.527588,6000.04
1891.577393,5952.31
1891.627319,5873.93
1891.677124,5927.82
1891.726929,6037.12
1891.776733,6213.95
1891.826538,6632.46
1891.876343,7074.05
1891.926148,7659.77
1891.975952,8611.2
1892.025757,9916.06
1892.075684,10784.8
1892.125488,11072.8
1892.175293,10586
1892.225098,9940.86
1892.274902,8866.77
1892.324707,7520.18
1892.374512,6864.85
1892.424316,6433.67
1892.474243,6180.33
1892.524048,5909.89
1892.573853,5808.67
1892.623657,5874.51
1892.673462,5865.87
1892.723267,5953.51
1892.773071,6144.57
1892.822876,6488.77
1892.872681,7356.23
1892.922607,8165.38
1892.972412,9141.27
1893.022217,10031.5
1893.072022,10363.8
1893.121826,10388.2
1893.171631,10029.6
1893.221436,9323.81
1893.27124,8753.31
1893.321167,8192.01
1893.370972,7561.22
1893.420776,6839.81
1893.470581,6320.86
1893.520386,6066.41
1893.57019,5892.89
1893.619995,5884.95
1893.6698,6034.34
1893.719605,6047.77
1893.769531,6199.78
1893.819336,6722.7
1893.869141,7703.54
1893.918945,9171.88
1893.96875,11580.5
1894.018555,14646.1
1894.068359,15313
1894.118164,12753.6
1894.168091,10815.3
1894.217896,9774.78
1894.2677,8870.06
1894.317505,8271.36
1894.36731,7868.79
1894.417114,6879.34
1894.466919,6428.45
1894.516724,6148.52
1894.56665,5974.19
1894.616455,5945.21
1894.66626,6044.25
1894.716065,6225.01
1894.765869,6415.19
1894.815674,6906.84
1894.865479,8321.58
1894.915283,9963.28
1894.965088,11948.2
1895.015015,14899.6
1895.064819,15585.6
1895.114624,13375.2
1895.164429,11221.4
1895.214233,9914.22
1895.264038,8870.18
1895.313843,8054.24
1895.363648,7568.15
1895.413574,6889.69
1895.463379,6266.77
1895.513184,6125.68
1895.562988,5961.24
1895.612793,5931.62
1895.662598,5993.54
1895.712402,6097.9
1895.762207,6370.6
1895.812012,6764.73
1895.861939,7479.96
1895.911743,8947.61
1895.961548,10549.6
1896.011353,12824.3
1896.061157,13711.6
1896.110962,13025
1896.160767,11558.4
1896.210571,9598.52
1896.260498,8595.5
1896.310303,7888.41
1896.360107,7257.1
1896.409912,6566.65
1896.459717,6101.34
1896.509522,5923.68
1896.559326,5905.01
1896.609131,5878.58
1896.659058,5862.83
1896.708862,5998.24
1896.758667,6236.84
1896.808472,6776.94
1896.858276,7467.24
1896.908081,8553.23
1896.957886,9730.31
1897.00769,11238.7
1897.057495,12020
1897.107422,12032.4
1897.157227,11607.4
1897.207031,10867.8
1897.256836,10157.2
1897.306641,8892.37
1897.356445,7820.15
1897.40625,7017.67
1897.456055,6365.58
1897.505981,6041.14
1897.555786,5903.81
1897.605591,5928.04
1897.655396,5872.31
1897.7052,5970.15
1897.755005,6158.33
1897.80481,6534.78
1897.854614,7300.75
1897.904419,8091.62
1897.954346,8807.39
1898.00415,9968.55
1898.053955,10921.7
1898.10376,11158.1
1898.153565,11041.1
1898.203369,10855.5
1898.253174,10650.4
1898.302979,9086.21
1898.352905,7821.64
1898.40271,7035.23
1898.452515,6458.76
1898.502319,6063.8
1898.552124,5914.27
1898.601929,5853.98
1898.651733,5887.57
1898.701538,5897.26
1898.751465,6029.73
1898.80127,6377.62
1898.851074,6828.02
1898.900879,7599.18
1898.950684,8185.44
1899.000488,8906.49
1899.050293,10018.4
1899.100098,10367.8
1899.149902,10390.3
1899.199829,10251.1
1899.249634,9951.53
1899.299439,8879.41
1899.349243,7316.82
1899.399048,6639.93
1899.448853,6283.13
1899.498657,5966.55
1899.548462,5849.93
1899.598389,5804
1899.648193,5783.53
1899.697998,5898.6
1899.747803,5921.79
1899.797607,6143.55
1899.847412,6609.37
1899.897217,7166.98
1899.947022,7982
1899.996826,8720.55
1900.046753,9633.97
1900.096558,10524.3
1900.146362,10301.3
1900.196167,9988.74
1900.245972,9292.72
1900.295776,8480.2
1900.345581,7272.64
1900.395386,6326.76
1900.445313,6055.44
1900.495117,5926.41
1900.544922,5795.13
1900.594727,5789.94
1900.644531,5846.96
1900.694336,5834.62
1900.744141,5964.87
1900.793945,6053.94
1900.843872,6557.28
1900.893677,7437.6
1900.943481,8197.68
1900.993286,9292.82
1901.043091,10182.9
1901.092896,10968.6
1901.1427,10926.7
1901.192505,9888
1901.24231,8962.06
1901.292236,8049.4
1901.342041,7200.58
1901.391846,6468.23
1901.44165,5978.14
1901.491455,5841.41
1901.54126,5837.96
1901.591065,5760.07
1901.640869,5770.42
1901.690796,5815.03
1901.740601,5896.57
1901.790405,6062.33
1901.84021,6283.13
1901.890015,7065.46
1901.939819,8136.36
1901.989624,9152.04
1902.039429,10214.8
1902.089233,10790.4
1902.13916,10909.3
1902.188965,10344.7
1902.23877,9211.72
1902.288574,8425.47
1902.338379,7405.03
1902.388184,6716.56
1902.437988,6184.75
1902.487793,5839.28
1902.53772,5771.98
1902.587524,5829.93
1902.637329,5777.2
1902.687134,5786.65
